ID,Credit_Score
0x164b,Good
0x1b919,Good
0x15cec,Standard
0xd849,Poor
0x1e73e,Poor
0x62f5,Good
0x1acdc,Standard
0x5114,Standard
0xb173,Good
0x2048,Poor
0x162de,Poor
0x39e3,Standard
0x9be3,Poor
0xa30e,Good
0x1910b,Standard
0x16d54,Standard
0x6496,Good
0x1c878,Standard
0x19298,Good
0x32b6,Poor
0x3f1f,Standard
0x23a6,Poor
0x1e7ae,Poor
0x1e9b4,Good
0x14d2f,Standard
0x8957,Standard
0xe6da,Poor
0x1df1,Standard
0xdc37,Standard
0x7633,Poor
0x37f4,Standard
0xdf7c,Poor
0x15aab,Poor
0x1191a,Standard
0x66a2,Standard
0xc19e,Standard
0x11053,Good
0x3fa6,Good
0x1277a,Standard
0x356a,Standard
0x1dd72,Poor
0x8018,Poor
0x650d,Poor
0x1e2f,Good
0x13b6a,Poor
0xdd0f,Standard
0x4ba2,Poor
0x6966,Poor
0xa332,Standard
0x186bb,Standard
0x1d781,Poor
0xaaa9,Standard
0x7aa8,Poor
0x15849,Poor
0x7cc2,Standard
0x19e9c,Good
0x1da85,Standard
0x43e7,Standard
0x1aa38,Good
0x148a0,Poor
0x1961c,Good
0x1252e,Poor
0x199ec,Standard
0x19a65,Good
0xc6c6,Standard
0x14120,Standard
0x83b5,Standard
0x1874b,Poor
0x19681,Good
0xb965,Poor
0x11329,Standard
0xdc2c,Poor
0x2e89,Standard
0xb665,Standard
0x1a48d,Standard
0x56f1,Good
0xd830,Poor
0x4965,Good
0xd567,Standard
0x196c5,Standard
0x185d7,Poor
0x15e01,Poor
0x480c,Standard
0x13b5e,Standard
0x1eaac,Standard
0x1619d,Good
0x46a1,Good
0xd0da,Standard
0x13e0b,Standard
0x13ab8,Standard
0x7eb5,Standard
0x19762,Good
0x1a66c,Poor
0x6d4c,Poor
0x11626,Good
0x101d0,Good
0x1aaef,Standard
0x18e32,Standard
0x3c52,Poor
0x4e21,Standard
0x19212,Standard
0x918c,Good
0x184ec,Good
0x16d63,Good
0x43de,Standard
0x5063,Good
0x9da5,Good
0x9b5f,Poor
0x1dd99,Good
0xe670,Good
0x1e3a6,Good
0xc879,Standard
0x5737,Poor
0x168c1,Good
0x3cb0,Standard
0xdb5f,Standard
0x19070,Standard
0x157ab,Standard
0x2f84,Poor
0x38c4,Standard
0x134c1,Good
0x144f7,Standard
0x4aee,Good
0xdc62,Standard
0x206c,Standard
0x1e7ab,Poor
0x129ed,Poor
0x1637f,Standard
0x10eea,Standard
0x7a2f,Standard
0x2265,Standard
0x16d6e,Poor
0x1d1a3,Good
0x11513,Poor
0x1c9b9,Good
0x86ee,Standard
0xc007,Standard
0x1d3bf,Poor
0x507c,Good
0x16be3,Good
0x389e,Good
0x2e6e,Good
0xe77f,Poor
0xa5eb,Standard
0x1c0f8,Poor
0x5eae,Standard
0x1400c,Good
0x5265,Good
0x4847,Standard
0x1628,Good
0xf41c,Standard
0x4356,Good
0x12adc,Standard
0x8177,Standard
0x1cdcb,Good
0x740c,Good
0xee02,Standard
0x7957,Good
0x18345,Good
0xb5ed,Standard
0xe302,Standard
0x188d0,Good
0x17dbc,Standard
0x15c8e,Good
0x41b7,Standard
0x1d30,Good
0x7182,Poor
0x5568,Standard
0x1394d,Good
0x19bbe,Standard
0xa237,Poor
0x9793,Good
0x1a9b7,Good
0x180cd,Good
0x1b9e3,Good
0x43c6,Poor
0x11c57,Standard
0x1862b,Standard
0x73d1,Standard
0x13f29,Poor
0x2f91,Standard
0x1c9ec,Poor
0xc1e6,Standard
0x1775a,Standard
0x1dd81,Good
0xeb20,Standard
0x1d85d,Good
0x13a52,Good
0x968e,Standard
0x17de3,Standard
0x1148c,Good
0x22bc,Poor
0xc950,Standard
0x1778a,Standard
0xe700,Poor
0x174c0,Standard
0x1e4ad,Standard
0xd095,Standard
0x34c2,Good
0x17f1a,Standard
0x18331,Good
0x12247,Standard
0xfcc7,Standard
0x1c825,Standard
0x1847f,Good
0x30e1,Good
0xb240,Poor
0x1409e,Good
0x4920,Standard
0x653c,Standard
0xfe49,Good
0x1932a,Standard
0x15775,Standard
0x9a13,Standard
0x1b159,Good
0x19b3b,Standard
0x1bc36,Poor
0xaf9e,Standard
0xf04e,Good
0x5448,Poor
0x17417,Standard
0x27bb,Standard
0xdaef,Standard
0x7a9f,Standard
0x161b6,Standard
0x164be,Poor
0x1a9fd,Poor
0x10b7f,Poor
0x431b,Poor
0x186e2,Good
0x3d4c,Poor
0x100e6,Good
0x8be0,Standard
0xda34,Good
0x14a6a,Good
0xf494,Standard
0x1a11,Poor
0x97cf,Standard
0xcc67,Standard
0xb364,Poor
0xcf21,Poor
0x1d84b,Standard
0x7c97,Standard
0xfe16,Good
0xcd6e,Standard
0x7f4a,Standard
0x11dd2,Standard
0x15b0c,Good
0xc2a6,Good
0xcfa4,Poor
0x1d5ac,Poor
0x1b234,Poor
0x181b6,Good
0x16ced,Poor
0x13bb1,Good
0x46f2,Standard
0x67a0,Poor
0x15d34,Standard
0x1dd5a,Standard
0x4efa,Standard
0x133bd,Standard
0x1d31a,Standard
0x3f8c,Standard
0x3ffb,Good
0x110f2,Standard
0x7791,Poor
0x1a37a,Poor
0x16df,Standard
0xfe87,Poor
0x1afcf,Good
0xe180,Standard
0xef60,Poor
0x10c09,Standard
0xca0f,Standard
0x1df04,Standard
0x8e1e,Good
0x12ec3,Good
0xa91b,Good
0x12c99,Standard
0x3c2b,Standard
0xaf71,Standard
0x18728,Poor
0x150c1,Standard
0xbadf,Poor
0xbb15,Good
0x1de5b,Standard
0xc0c6,Poor
0x9eb4,Good
0xe364,Poor
0x1cbeb,Poor
0x6c72,Poor
0x1bfde,Good
0x1b980,Good
0xb387,Standard
0x1e4eb,Good
0x1c033,Standard
0x1e5c4,Good
0x5c76,Poor
0x186ee,Standard
0x1ab1c,Good
0x16028,Poor
0x121e8,Good
0x1b870,Standard
0xf5c5,Standard
0x19e24,Standard
0x134e6,Good
0x156c8,Standard
0x1be9b,Standard
0x4501,Poor
0x175c8,Standard
0x1acb8,Standard
0x13208,Poor
0x18025,Good
0xf66b,Good
0x435d,Good
0x16787,Good
0x145bd,Standard
0xb2b1,Standard
0x7d63,Poor
0x7013,Good
0xd49a,Good
0x1a2a4,Standard
0x12e11,Standard
0x4dca,Poor
0x7495,Good
0x18317,Good
0x5db5,Good
0x19f2a,Standard
0x61cf,Standard
0x359f,Standard
0x154a1,Standard
0x193ad,Poor
0xbcff,Good
0xc8fe,Good
0x4bae,Good
0x16ac3,Good
0x1db73,Poor
0x1b74a,Poor
0x1319a,Poor
0x10583,Poor
0x186c8,Standard
0xa035,Good
0xb5b7,Good
0x4230,Standard
0x159d9,Good
0xd3b9,Good
0xdcf4,Good
0x5e1f,Standard
0x1b854,Standard
0xcc7e,Standard
0x1e9a2,Standard
0x1b5e8,Good
0x54f1,Standard
0x168f7,Standard
0x27fd,Good
0x16032,Standard
0x801c,Poor
0x1e45b,Poor
0x3000,Poor
0x170a6,Poor
0xfba0,Poor
0xffb2,Standard
0x2d49,Standard
0xdab8,Standard
0x9622,Standard
0x2797,Good
0xa302,Standard
0x13c9e,Good
0x15013,Standard
0x4d9c,Good
0x9c47,Poor
0x1a498,Good
0x1842c,Standard
0x15526,Standard
0xb5af,Standard
0xfec2,Poor
0x6fb0,Good
0x866c,Poor
0x2db1,Good
0x6b9b,Standard
0x114a2,Standard
0x1265a,Good
0xb96a,Poor
0x161a1,Good
0x673e,Poor
0x1ac7c,Poor
0x8df9,Good
0x18091,Standard
0x19e49,Standard
0x79c4,Good
0x1df78,Good
0x4279,Poor
0x423b,Poor
0xc230,Standard
0x19997,Standard
0xac65,Standard
0xf22f,Good
0x17b8d,Poor
0x1d63e,Standard
0x28ec,Standard
0x13fde,Standard
0x192d4,Good
0x173a1,Poor
0x59a7,Standard
0x1e41a,Good
0x159f7,Good
0x493e,Good
0x1c2bc,Standard
0x3fed,Standard
0x3aae,Standard
0xa905,Standard
0x9a75,Standard
0xaf70,Standard
0x18969,Standard
0x12526,Standard
0x10a64,Good
0x1b195,Standard
0x6cb3,Poor
0xd370,Standard
0x74a1,Good
0xef0b,Standard
0x15fea,Standard
0x1d0b3,Standard
0x124c3,Standard
0x1c2ed,Standard
0x1dc92,Good
0x9be4,Poor
0x10d92,Standard
0x16f5,Standard
0x1de06,Standard
0xcb58,Standard
0xc6c7,Standard
0xf593,Standard
0x1c626,Poor
0x88f5,Good
0x10c15,Good
0x140b3,Good
0x18f8c,Standard
0x5ef9,Standard
0x162ee,Good
0x1d766,Standard
0x10215,Good
0x880f,Standard
0xe774,Poor
0x10519,Poor
0x5992,Good
0x1d7a3,Poor
0x927a,Standard
0xa8b1,Good
0x1dbd0,Good
0x1c8c6,Good
0x5fe3,Standard
0x13105,Good
0xebf7,Good
0x11168,Poor
0xa6f6,Good
0x10491,Good
0x3a2b,Good
0x2062,Standard
0x63e1,Standard
0xfa20,Good
0x267b,Standard
0x1909,Standard
0xade4,Poor
0x14748,Standard
0x104b3,Poor
0x19500,Poor
0x42bc,Poor
0xcfbd,Poor
0x18ae7,Poor
0x1d718,Good
0x14414,Standard
0x1e762,Standard
0x362d,Good
0x3bca,Good
0x21b4,Standard
0x1cc88,Standard
0x136ff,Poor
0x11a3a,Standard
0x190ab,Standard
0x47a7,Poor
0x12336,Poor
0xf9fa,Standard
0x1dee6,Poor
0xe7a9,Poor
0xc20d,Standard
0xf4cf,Poor
0x85d2,Standard
0x1586d,Standard
0xcaae,Good
0x14bba,Good
0x22f7,Standard
0xfbda,Poor
0x15f67,Standard
0x7bb1,Poor
0xecb3,Standard
0xb161,Standard
0x1ca3,Good
0x14077,Standard
0x18373,Standard
0x3c54,Poor
0x1d07d,Standard
0x187e6,Standard
0x37c8,Standard
0xdc5d,Standard
0xa4cc,Standard
0xf840,Good
0x926c,Good
0x18b88,Good
0x716c,Poor
0x193d2,Good
0x5abc,Good
0x2f0f,Standard
0x160eb,Standard
0x14d1e,Poor
0x1141e,Good
0x15f31,Good
0x1a0dc,Good
0x1525f,Poor
0x89e4,Good
0x362f,Good
0x7fa4,Good
0x16358,Standard
0x10718,Good
0x70d1,Good
0x18be6,Standard
0x1e571,Poor
0x1430d,Poor
0xabeb,Poor
0x1058f,Good
0xbca0,Standard
0x198bb,Poor
0x13ad8,Poor
0x836b,Good
0x15166,Poor
0x152ef,Standard
0x15db0,Poor
0x1ca48,Good
0x18c81,Good
0x1c8cd,Good
0xef25,Standard
0x1d986,Poor
0x1c702,Standard
0x1cf11,Poor
0xa2a3,Standard
0x5d5e,Standard
0x3c6d,Good
0x1cfdd,Good
0x14d4f,Standard
0xdafa,Standard
0x126f7,Standard
0x56b6,Standard
0x9204,Good
0x1ae36,Standard
0x1a325,Good
0x172b7,Standard
0x1c46d,Good
0xed52,Poor
0x10de9,Standard
0x128fa,Good
0xe81d,Standard
0x11a9b,Poor
0x1c212,Standard
0x146b7,Poor
0x199a0,Standard
0x8bad,Standard
0x16820,Standard
0x1836b,Standard
0x1d551,Good
0x2fca,Good
0x1bb94,Poor
0x19c57,Standard
0xfb4d,Poor
0x1288f,Good
0x17834,Standard
0x36bc,Standard
0x10b85,Poor
0x1a0aa,Standard
0x13aa7,Good
0xa57e,Good
0x12f50,Standard
0x1a845,Good
0x17ae1,Standard
0x1887c,Good
0xd9df,Standard
0x4837,Poor
0x19560,Standard
0x12b54,Standard
0x1a5ba,Poor
0x1079a,Standard
0xf218,Standard
0xb482,Good
0x1dfc2,Standard
0x14d3c,Standard
0x160c7,Poor
0xc2c1,Poor
0x11ce5,Good
0x3920,Standard
0x6c49,Standard
0x31fe,Good
0x192b4,Poor
0x1cb83,Poor
0xcc0a,Standard
0x1770a,Poor
0x1ac4c,Good
0x14c6f,Good
0x11b09,Poor
0x5779,Standard
0x1aba2,Standard
0x8edb,Standard
0x110c0,Standard
0x15469,Good
0x108a4,Good
0x6c18,Good
0x14de2,Good
0x180ee,Standard
0x9a07,Standard
0x1ce2a,Standard
0xf2ff,Standard
0x7128,Good
0x4236,Poor
0x12540,Poor
0x6674,Standard
0x1e4a0,Standard
0x68b2,Poor
0x1139b,Standard
0x8859,Standard
0x151dd,Good
0xc14a,Good
0x1860a,Poor
0x1a94b,Good
0x18ca3,Poor
0x1e438,Poor
0xbb75,Poor
0x1b052,Standard
0xb75e,Good
0x16281,Standard
0x109d2,Poor
0x164ee,Good
0x14c6b,Good
0x10999,Good
0xcead,Poor
0x1bc8a,Good
0x8a16,Poor
0x63cd,Good
0x1110a,Good
0x13cf7,Good
0x1e1b0,Standard
0x1c284,Standard
0x7e2d,Standard
0xb0f3,Standard
0x134b6,Good
0x102f9,Good
0x942c,Poor
0x1640b,Good
0x1cd16,Standard
0x1dafd,Poor
0x15923,Standard
0x5c9d,Standard
0xf8fa,Good
0x1e7a1,Poor
0x113cc,Standard
0xedd6,Good
0xf355,Poor
0xf7bb,Standard
0x11708,Standard
0x10446,Good
0x148d5,Standard
0x2ea5,Good
0x12259,Standard
0x1aff5,Poor
0x17799,Standard
0xdf63,Standard
0x174f8,Standard
0x132ba,Good
0x1b23a,Standard
0x10989,Standard
0x6d2b,Standard
0x1b6e0,Good
0xdb08,Standard
0x17dbb,Standard
0x171b3,Good
0x1ac40,Standard
0x19e6,Standard
0x13d24,Standard
0xac98,Standard
0x7bf6,Good
0x13dda,Standard
0x9b61,Poor
0x4190,Standard
0x7c39,Standard
0x5a42,Good
0x18cb,Poor
0xe160,Standard
0x1a5aa,Standard
0x13e68,Standard
0x1a4bc,Poor
0x1ca70,Good
0x14005,Good
0x136ae,Standard
0x69a7,Good
0x4edf,Poor
0x1b0c8,Standard
0xad1c,Standard
0x15136,Poor
0x9e6d,Good
0x11358,Standard
0xc3be,Good
0x18ecd,Standard
0x395b,Good
0x13013,Standard
0x4429,Standard
0x8d14,Good
0x13dcc,Good
0x75f1,Standard
0xf60a,Standard
0x5d6a,Standard
0x12b8e,Poor
0x4e44,Good
0x4538,Standard
0x1bfb0,Poor
0x702b,Poor
0x3e47,Standard
0xc644,Poor
0x19933,Good
0x1e918,Good
0x1a34,Good
0x1bb18,Standard
0x1b4ec,Standard
0x12109,Standard
0x191c4,Standard
0x14221,Good
0xe8f3,Good
0x1e41e,Good
0x110a8,Good
0xfc3b,Standard
0x11aa3,Good
0x17fa,Standard
0x18427,Standard
0x30c7,Standard
0x9fe3,Standard
0x134a1,Good
0x14264,Standard
0xb06b,Poor
0x1c58d,Good
0xb916,Poor
0xec48,Standard
0x316e,Good
0x2a37,Poor
0x78f9,Good
0x10c99,Good
0x11a16,Poor
0xf913,Standard
0x10926,Standard
0x152ee,Standard
0x7885,Poor
0x101c3,Good
0x1e6fb,Good
0xa604,Poor
0x1b6bd,Standard
0x1e613,Good
0x13ce6,Good
0x7492,Good
0xfb00,Poor
0x2fdd,Good
0x90ef,Standard
0x1a496,Good
0xc90c,Poor
0x78a4,Poor
0x12e35,Standard
0x14dec,Standard
0xa116,Standard
0x5ab2,Poor
0x667f,Poor
0x15bac,Poor
0xb978,Poor
0x10007,Good
0xe863,Poor
0x13099,Standard
0x3dd0,Poor
0x8148,Poor
0x1a09b,Good
0x1d289,Standard
0x1e7b7,Standard
0x2b38,Standard
0x1c2a3,Standard
0x124da,Poor
0x173be,Standard
0x1c51f,Good
0x1b381,Good
0x1bcb4,Poor
0x12d56,Poor
0x16f20,Poor
0x155a7,Standard
0x154f4,Poor
0x1acb4,Standard
0xd27e,Good
0x1d640,Standard
0x19b00,Poor
0x1d886,Standard
0x1e2f0,Standard
0x4e47,Good
0x5f6e,Good
0x1418d,Standard
0x1c88e,Standard
0x134d8,Good
0x49d4,Good
0x5c46,Poor
0x623d,Good
0x47f1,Standard
0x1c1e3,Poor
0x106ff,Standard
0x941f,Poor
0x1d511,Good
0x1f59,Good
0xe153,Poor
0xb91c,Poor
0xe55a,Standard
0x1532a,Good
0xe8f6,Good
0x2f0d,Standard
0x53d1,Standard
0x1732f,Good
0x1abc2,Good
0x893d,Standard
0x1aebd,Standard
0x19dc1,Good
0xbdd5,Poor
0x10492,Good
0x13765,Good
0x6e41,Good
0x5a6b,Poor
0x1b1a5,Poor
0x8ae1,Standard
0x12163,Good
0x15f5c,Standard
0x17551,Poor
0xd22f,Good
0x1e18c,Poor
0x11161,Standard
0xd2af,Standard
0x1c996,Standard
0xbc1a,Standard
0x13db9,Good
0x50cc,Poor
0x11da5,Poor
0x17632,Standard
0x135ca,Good
0x16a82,Good
0x163a5,Good
0xa61c,Standard
0x19582,Poor
0x1bfd6,Standard
0x1e89f,Standard
0xcf30,Standard
0x12ce4,Good
0x10ac3,Standard
0x17333,Good
0x1cbc9,Poor
0x15f44,Poor
0x14529,Good
0x7339,Poor
0x592f,Poor
0x5ade,Poor
0x1ea58,Good
0x190e0,Poor
0x1a61d,Poor
0xb070,Poor
0x19279,Standard
0x1a58a,Standard
0xdbf1,Good
0xfff9,Poor
0x1d16d,Standard
0x2887,Standard
0x133da,Standard
0x1679f,Standard
0xec7d,Good
0xa908,Standard
0x1a357,Standard
0x526f,Good
0x1b87b,Poor
0x317a,Standard
0x1d03,Standard
0x6f54,Poor
0x16607,Standard
0x29b4,Good
0x9bf3,Good
0x1d892,Good
0xf5fa,Standard
0xd795,Good
0x96eb,Poor
0x1d3a8,Poor
0x8f62,Standard
0x1e0a6,Standard
0x13c1a,Good
0xe505,Poor
0x1af89,Good
0x63a7,Standard
0x1c853,Standard
0xd9c5,Poor
0x60b4,Poor
0xfe7a,Standard
0x1b93d,Good
0x133f5,Standard
0x6151,Standard
0xbdc1,Good
0x140a0,Good
0x1e592,Standard
0xe57a,Good
0x1d6a1,Good
0x1496c,Standard
0x1dba3,Good
0x15223,Good
0x151d4,Standard
0xa08d,Good
0x152b8,Poor
0x1a92e,Good
0x387b,Good
0x197a9,Standard
0x1785,Standard
0x139a4,Good
0x5bc8,Poor
0xa989,Standard
0x1a029,Standard
0xd393,Good
0x6616,Standard
0x19f29,Standard
0x17356,Good
0xcf8c,Good
0x11055,Good
0x126d9,Standard
0x450a,Poor
0x8d0c,Poor
0xf127,Standard
0x1ba06,Good
0x19153,Standard
0xf4db,Standard
0x1ab93,Standard
0x5656,Good
0x12b26,Standard
0x3da4,Good
0x1be9c,Standard
0x4400,Standard
0x4f86,Good
0x19909,Standard
0x17a97,Good
0x9e25,Standard
0x131cf,Standard
0x1d556,Poor
0x5807,Standard
0x1985b,Standard
0x1542b,Poor
0xe685,Standard
0x111bd,Standard
0xeb73,Poor
0x56b2,Standard
0x180bf,Standard
0x72bf,Standard
0x10a29,Good
0x1bb0a,Poor
0x893a,Standard
0xc99a,Good
0x1c089,Standard
0x8922,Poor
0xdfc6,Standard
0x18258,Standard
0x5ff2,Standard
0xe2f6,Good
0x19f9,Standard
0x378d,Standard
0x6fb5,Good
0xdec1,Good
0x891d,Standard
0x123d8,Good
0x4873,Poor
0x11820,Poor
0x6e9a,Standard
0xa52f,Poor
0x10059,Standard
0x7e0c,Poor
0x1ee0,Poor
0xd55a,Good
0xe5f8,Good
0x1767a,Standard
0x148c6,Standard
0x9472,Standard
0x97f6,Standard
0x2065,Standard
0x8191,Good
0x1554a,Good
0x10f0f,Good
0x17da9,Poor
0x1d16,Standard
0x13fed,Good
0x18c74,Poor
0x60af,Poor
0xfc96,Good
0x40bc,Standard
0x1e45c,Poor
0x1034b,Good
0x4907,Standard
0x965a,Standard
0x1894e,Standard
0x1d566,Standard
0xedca,Poor
0x4f38,Good
0xa2f0,Good
0x135e3,Good
0x109a1,Good
0x13957,Standard
0x584b,Good
0x1659,Standard
0xab08,Poor
0xb21c,Standard
0x10d40,Good
0xaa6b,Standard
0x1df00,Standard
0x6713,Good
0x4043,Good
0x1ad2a,Standard
0x3a70,Standard
0x182e4,Good
0xdb12,Standard
0x11f46,Good
0xc4c9,Good
0x5684,Poor
0xdc4b,Poor
0x19656,Poor
0xd68a,Standard
0xbb64,Standard
0x2bd2,Standard
0x1e583,Good
0x1c358,Good
0x18415,Good
0x118f7,Standard
0xe89e,Standard
0x19146,Standard
0x1c370,Poor
0x570a,Poor
0x3e7a,Standard
0xcd98,Good
0x2567,Poor
0x15ee2,Standard
0x19bd5,Good
0x4160,Good
0x146e6,Poor
0xc21d,Standard
0x167ff,Poor
0x40a1,Standard
0x1bc50,Standard
0x11fcd,Good
0x1433a,Standard
0x20ce,Standard
0x14477,Standard
0x19658,Poor
0xffba,Good
0x14cf1,Poor
0x117c6,Standard
0x14fb2,Good
0x3789,Standard
0x17063,Standard
0x1823,Poor
0xfdd5,Good
0x974e,Standard
0xd09f,Standard
0x7e17,Standard
0x1c8c0,Standard
0x1dccd,Poor
0xeeec,Standard
0x7002,Good
0xb83e,Good
0x16291,Poor
0x170db,Standard
0x13584,Standard
0xc570,Poor
0x11c71,Good
0x148b8,Good
0x1b46,Good
0xd539,Poor
0xf86f,Standard
0x1304d,Standard
0x9da0,Good
0x1a317,Standard
0x303d,Standard
0x14eff,Standard
0x76b8,Good
0x302d,Poor
0x1c13e,Standard
0xc65f,Standard
0x85af,Good
0x112f8,Poor
0x14ac1,Poor
0x156f9,Good
0x16883,Standard
0xd517,Poor
0x1322f,Poor
0x6b6d,Standard
0xbdfc,Poor
0xad87,Standard
0x10a30,Good
0x183b5,Poor
0x2084,Poor
0x17700,Poor
0x1742d,Good
0x18af7,Poor
0xf891,Standard
0x1ba37,Poor
0xe03f,Poor
0x9825,Standard
0x60d5,Good
0x137b9,Standard
0xe541,Good
0x15756,Good
0xc606,Poor
0xdf0e,Standard
0x10c11,Good
0x1670f,Good
0xc12a,Good
0x10caf,Standard
0xc7f8,Standard
0x1a24e,Poor
0xbeab,Standard
0x1685a,Good
0x7b4e,Poor
0x842c,Standard
0x104bf,Standard
0x7e8c,Standard
0x17923,Standard
0x1025a,Good
0x17a7,Standard
0xb505,Good
0x11b96,Good
0xce63,Good
0x1bbe,Standard
0x11bc5,Good
0x7a02,Standard
0xc2fa,Standard
0x1bcca,Standard
0x4011,Standard
0xcaa5,Good
0xa02a,Good
0x166c7,Poor
0xeef4,Good
0x166de,Standard
0x80da,Good
0x136bd,Standard
0x11048,Poor
0x1be5f,Poor
0x15be5,Standard
0x34e0,Good
0x5f2f,Standard
0xf80a,Standard
0x15c51,Good
0x695f,Good
0xa418,Good
0x1592d,Standard
0x14a76,Standard
0x1aa51,Poor
0x184aa,Good
0xfd0e,Good
0xc0ea,Poor
0x5c6f,Good
0xf6e4,Poor
0xa405,Standard
0x44cc,Standard
0x16577,Poor
0x96d7,Good
0xc039,Good
0x8cfd,Standard
0xed17,Standard
0x1b462,Standard
0x131e2,Poor
0x197e3,Good
0x1d30f,Standard
0x18a7b,Good
0x825c,Standard
0x1dcb9,Standard
0xecf1,Standard
0xddda,Good
0x1f28,Good
0x3655,Standard
0xe926,Poor
0xa667,Poor
0x11767,Standard
0xcf90,Good
0x3379,Good
0x12849,Poor
0x4194,Standard
0x9066,Good
0x6660,Good
0xae85,Standard
0x20a6,Good
0x1bc2d,Standard
0xcc42,Standard
0xa46d,Standard
0x9bc4,Poor
0xd522,Good
0x1bb33,Poor
0xc350,Standard
0x1774e,Poor
0x8438,Poor
0x1b94f,Standard
0xc1db,Standard
0x8fb9,Good
0x1a16d,Standard
0x17173,Standard
0xf7e1,Poor
0x15498,Good
0x1e951,Standard
0xc699,Standard
0x46d4,Poor
0xbcb4,Poor
0x1de12,Good
0x13d78,Standard
0xf78b,Poor
0xdc4f,Poor
0x7ae5,Standard
0x7dda,Standard
0xfe22,Good
0x1437a,Standard
0x16d3e,Good
0x5871,Good
0xbe7d,Standard
0x1434a,Poor
0x655f,Good
0x5295,Standard
0x7e8a,Standard
0xde2e,Good
0x16516,Poor
0x1164d,Good
0x1986d,Good
0x1762,Poor
0x8e4c,Standard
0x6bdd,Standard
0xc323,Standard
0x7252,Standard
0x1a7d6,Standard
0x1846e,Standard
0xb84f,Standard
0xfc3d,Standard
0xa91e,Good
0x1ce2d,Standard
0x10caa,Standard
0x1bf06,Good
0x193c5,Good
0x3c2c,Standard
0x11070,Poor
0x19e99,Good
0x107f5,Good
0x18c99,Good
0x1d8ec,Poor
0x12644,Standard
0x1b439,Good
0xff18,Poor
0x1490f,Standard
0x5df8,Standard
0x1784d,Poor
0x174cd,Standard
0xf9df,Standard
0x19aa,Standard
0xb917,Poor
0x129c9,Good
0x10064,Standard
0x18669,Poor
0xde2f,Good
0x1e3fd,Standard
0x1c693,Good
0xd753,Standard
0x1c26c,Standard
0x11bd0,Standard
0x95db,Good
0x19a46,Standard
0xb1bb,Standard
0xca7c,Good
0xb712,Good
0x17fe9,Standard
0x1d769,Standard
0x14d0a,Poor
0x10612,Standard
0x1c428,Good
0x1dba2,Good
0x17245,Good
0xd13e,Poor
0x11acc,Standard
0x10026,Standard
0x1b2f3,Good
0xd555,Standard
0x1c215,Standard
0x10f39,Poor
0x2181,Good
0xc95a,Standard
0x113cf,Standard
0x5bba,Poor
0x11274,Good
0x26b4,Standard
0x18b6e,Poor
0xf18b,Good
0x652e,Poor
0x7733,Standard
0x1a244,Poor
0x7a25,Good
0x16597,Good
0x134fa,Good
0x1a054,Standard
0xd609,Good
0x144c9,Standard
0x12698,Poor
0xa0df,Good
0x17bfe,Standard
0x131a6,Standard
0xdf65,Standard
0x1ad07,Poor
0x19013,Standard
0x390c,Poor
0xbc61,Good
0x1a725,Standard
0x180f7,Standard
0x11a44,Poor
0xeab5,Standard
0x1950d,Good
0x113b4,Poor
0x154b8,Standard
0x744b,Good
0x1742e,Good
0x1ace3,Standard
0x1c65,Standard
0x9594,Good
0x956e,Good
0x1668b,Standard
0x1676e,Good
0xa8ae,Good
0x198d8,Standard
0x18283,Standard
0x13849,Poor
0x1d1a4,Good
0x4f2b,Standard
0x12f14,Good
0xef9e,Good
0x5810,Good
0x4633,Standard
0x1a259,Standard
0x3cbd,Good
0x1563d,Poor
0xdf12,Standard
0x1a1d6,Standard
0x17f9a,Good
0x728d,Poor
0x1e307,Good
0xb15f,Standard
0x19819,Poor
0x867d,Good
0x11349,Good
0xb4a6,Standard
0x1c531,Standard
0xf464,Standard
0x18e3a,Standard
0x15fd2,Good
0xc4e7,Good
0xca4e,Poor
0x929a,Poor
0x170f1,Good
0x6345,Good
0xc681,Standard
0x113a9,Good
0xdbbf,Good
0x1b63d,Standard
0xe2f8,Good
0x1b171,Standard
0xd2ec,Standard
0x8271,Poor
0xba78,Standard
0x1db10,Standard
0x1831f,Standard
0xf3c9,Standard
0x54f8,Standard
0x7f7a,Poor
0xfc5b,Standard
0xa86b,Good
0x10f2d,Standard
0xd583,Poor
0x1a3c,Standard
0x1c6f3,Standard
0x10c44,Poor
0x12a59,Good
0x958f,Good
0x1a0c3,Standard
0x180a,Good
0x1410a,Standard
0x2ce4,Standard
0x4838,Poor
0xcb82,Good
0x2b41,Poor
0x1686c,Standard
0x9661,Standard
0x1d901,Good
0x1caa,Good
0x1a631,Poor
0x177a8,Good
0x152a1,Good
0x5d6d,Standard
0x984b,Good
0x1763f,Good
0x1d881,Standard
0x1b7c3,Standard
0x3d8a,Standard
0x67f4,Standard
0x18aba,Poor
0x8d2b,Poor
0x1d1ea,Standard
0x5eb6,Good
0x1b708,Good
0x11717,Standard
0xf35e,Standard
0x1c0bb,Standard
0x3a93,Poor
0x17cf0,Poor
0x4eaf,Standard
0x7ace,Good
0x4822,Poor
0x6fd9,Standard
0x13638,Poor
0x1560c,Good
0x8a5e,Good
0x19546,Standard
0x11d45,Standard
0x7392,Standard
0x47b9,Standard
0xb8da,Standard
0x15f47,Poor
0x5325,Good
0x9ff6,Good
0xbd75,Standard
0xf6c1,Good
0xe925,Poor
0x18175,Standard
0xdaa9,Standard
0x254a,Poor
